MarketID,MarketName,EntryDate,CommodityID,CommodityName,ModalPrice,Arrival,Unit,Season
213,Mawiong Regulated Market,07/20/2017,34,Potato,1000,245,Quintal,June and July
213,Mawiong Regulated Market,07/20/2017,9,Broomstick,3800,975,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/20/2018,33,Tezpatta,2000,196,Quintal,June to July
213,Mawiong Regulated Market,07/20/2018,34,Potato,1600,217,Quintal,June and July
213,Mawiong Regulated Market,07/20/2018,9,Broomstick,3800,580,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/20/2019,33,Tezpatta,1500,220,Quintal,June to July
213,Mawiong Regulated Market,07/20/2019,34,Potato,1300,154,Quintal,June and July
213,Mawiong Regulated Market,07/20/2019,9,Broomstick,5500,820,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/20/2020,33,Tezpatta,1500,95,Quintal,June to July
213,Mawiong Regulated Market,07/20/2020,9,Broomstick,7000,710,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/20/2021,33,Tezpatta,2200,375,Quintal,June to July
213,Mawiong Regulated Market,07/20/2021,9,Broomstick,12000,1260,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/20/2016,33,Tezpatta,3000,210,Quintal,June to July
213,Mawiong Regulated Market,08/20/2016,34,Potato,1500,114,Quintal,June and July
213,Mawiong Regulated Market,08/20/2016,9,Broomstick,5500,760,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/20/2018,34,Potato,1200,301,Quintal,June and July
213,Mawiong Regulated Market,08/20/2018,9,Broomstick,4000,700,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/20/2019,33,Tezpatta,1400,196,Quintal,June to July
213,Mawiong Regulated Market,08/20/2019,34,Potato,900,343,Quintal,June and July
213,Mawiong Regulated Market,08/20/2019,9,Broomstick,6000,650,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/20/2020,33,Tezpatta,1400,226,Quintal,June to July
213,Mawiong Regulated Market,08/20/2020,9,Broomstick,9500,980,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/20/2021,33,Tezpatta,2300,200,Quintal,June to July
213,Mawiong Regulated Market,08/20/2021,9,Broomstick,12000,420,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/20/2018,33,Tezpatta,2000,357,Quintal,June to July
213,Mawiong Regulated Market,09/20/2018,34,Potato,1500,312,Quintal,June and July
213,Mawiong Regulated Market,09/20/2018,9,Broomstick,3500,860,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/20/2019,33,Tezpatta,1400,147,Quintal,June to July
213,Mawiong Regulated Market,09/20/2019,34,Potato,1200,210,Quintal,June and July
213,Mawiong Regulated Market,09/20/2019,9,Broomstick,7000,230,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/20/2021,33,Tezpatta,2200,147,Quintal,June to July
213,Mawiong Regulated Market,09/20/2021,9,Broomstick,13300,660,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2014,33,Tezpatta,3000,154,Quintal,June to July
213,Mawiong Regulated Market,10/20/2014,34,Potato,1900,258,Quintal,June and July
213,Mawiong Regulated Market,10/20/2014,9,Broomstick,8800,310,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2015,33,Tezpatta,3200,140,Quintal,June to July
213,Mawiong Regulated Market,10/20/2015,34,Potato,450,195,Quintal,June and July
213,Mawiong Regulated Market,10/20/2015,9,Broomstick,8000,220,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2016,33,Tezpatta,2600,158,Quintal,June to July
213,Mawiong Regulated Market,10/20/2016,34,Potato,1200,357,Quintal,June and July
213,Mawiong Regulated Market,10/20/2016,9,Broomstick,4600,600,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2017,33,Tezpatta,2600,116,Quintal,June to July
213,Mawiong Regulated Market,10/20/2017,34,Potato,800,28,Quintal,June and July
213,Mawiong Regulated Market,10/20/2017,9,Broomstick,2500,285,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2018,33,Tezpatta,1400,117,Quintal,June to July
213,Mawiong Regulated Market,10/20/2018,34,Potato,1400,161,Quintal,June and July
213,Mawiong Regulated Market,10/20/2018,9,Broomstick,3500,140,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2020,33,Tezpatta,2200,540,Quintal,June to July
213,Mawiong Regulated Market,10/20/2020,9,Broomstick,12000,250,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/20/2021,33,Tezpatta,1600,70,Quintal,June to July
213,Mawiong Regulated Market,10/20/2021,34,Potato,1200,63,Quintal,June and July
213,Mawiong Regulated Market,10/20/2021,9,Broomstick,13500,690,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/20/2014,33,Tezpatta,2700,189,Quintal,June to July
213,Mawiong Regulated Market,11/20/2014,34,Potato,2500,468,Quintal,June and July
213,Mawiong Regulated Market,11/20/2015,33,Tezpatta,2900,25,Quintal,June to July
213,Mawiong Regulated Market,11/20/2015,34,Potato,700,734,Quintal,June and July
213,Mawiong Regulated Market,11/20/2015,9,Broomstick,9000,215,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/20/2017,34,Potato,1000,301,Quintal,June and July
213,Mawiong Regulated Market,11/20/2018,33,Tezpatta,1500,154,Quintal,June to July
213,Mawiong Regulated Market,11/20/2018,34,Potato,1500,532,Quintal,June and July
213,Mawiong Regulated Market,11/20/2018,9,Broomstick,3500,180,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/20/2019,34,Potato,1800,11746,Quintal,June and July
213,Mawiong Regulated Market,11/20/2019,9,Broomstick,8000,120,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/20/2020,34,Potato,3900,763,Quintal,June and July
213,Mawiong Regulated Market,11/20/2020,9,Broomstick,12000,5,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/20/2021,33,Tezpatta,2300,60,Quintal,June to July
213,Mawiong Regulated Market,11/20/2021,34,Potato,1300,707,Quintal,June and July
213,Mawiong Regulated Market,11/20/2021,9,Broomstick,14000,50,Quintal,Jan to Feb
213,Mawiong Regulated Market,12/20/2014,33,Tezpatta,3200,926,Quintal,June to July
213,Mawiong Regulated Market,12/20/2016,33,Tezpatta,2000,80,Quintal,June to July
213,Mawiong Regulated Market,12/20/2016,9,Broomstick,5000,85,Quintal,Jan to Feb
213,Mawiong Regulated Market,12/20/2017,33,Tezpatta,2500,42,Quintal,June to July
213,Mawiong Regulated Market,12/20/2017,9,Broomstick,3000,50,Quintal,Jan to Feb
213,Mawiong Regulated Market,12/20/2019,33,Tezpatta,1500,140,Quintal,June to July
213,Mawiong Regulated Market,12/20/2019,34,Potato,2000,28,Quintal,June and July
213,Mawiong Regulated Market,12/20/2021,33,Tezpatta,2000,158,Quintal,June to July
213,Mawiong Regulated Market,05/20/2015,33,Tezpatta,2800,680,Quintal,June to July
213,Mawiong Regulated Market,05/20/2015,9,Broomstick,7800,1270,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/20/2016,33,Tezpatta,2800,144,Quintal,June to July
213,Mawiong Regulated Market,05/20/2016,9,Broomstick,6700,950,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/20/2014,33,Tezpatta,3200,238,Quintal,June to July
213,Mawiong Regulated Market,08/20/2014,34,Potato,2200,453,Quintal,June and July
213,Mawiong Regulated Market,08/20/2014,9,Broomstick,8000,310,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2015,33,Tezpatta,2600,508,Quintal,June to July
213,Mawiong Regulated Market,01/21/2015,9,Broomstick,7000,327,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2016,33,Tezpatta,2800,700,Quintal,June to July
213,Mawiong Regulated Market,01/21/2016,9,Broomstick,6500,240,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2017,33,Tezpatta,2500,1096,Quintal,June to July
213,Mawiong Regulated Market,01/21/2017,9,Broomstick,5500,255,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2019,9,Broomstick,3500,20,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2020,33,Tezpatta,2000,445,Quintal,June to July
213,Mawiong Regulated Market,01/21/2020,9,Broomstick,6000,5,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2021,33,Tezpatta,2800,385,Quintal,June to July
213,Mawiong Regulated Market,01/21/2021,9,Broomstick,10000,340,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/21/2022,33,Tezpatta,2400,220,Quintal,June to July
213,Mawiong Regulated Market,01/21/2022,9,Broomstick,11100,280,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/21/2015,33,Tezpatta,3000,232,Quintal,June to July
213,Mawiong Regulated Market,02/21/2015,9,Broomstick,6200,9007,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/21/2017,33,Tezpatta,2500,112,Quintal,June to July
213,Mawiong Regulated Market,02/21/2017,9,Broomstick,4500,8985,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/21/2018,33,Tezpatta,2000,74,Quintal,June to July
213,Mawiong Regulated Market,02/21/2018,9,Broomstick,3200,5806,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/21/2020,33,Tezpatta,2000,172,Quintal,June to July
213,Mawiong Regulated Market,02/21/2020,9,Broomstick,7000,3380,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/21/2022,33,Tezpatta,2400,147,Quintal,June to July
213,Mawiong Regulated Market,02/21/2022,9,Broomstick,10000,2460,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2014,33,Tezpatta,3000,240,Quintal,June to July
213,Mawiong Regulated Market,03/21/2014,9,Broomstick,5800,3185,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2015,33,Tezpatta,3000,77,Quintal,June to July
213,Mawiong Regulated Market,03/21/2015,9,Broomstick,6800,2725,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2016,33,Tezpatta,2800,277,Quintal,June to July
213,Mawiong Regulated Market,03/21/2016,9,Broomstick,6800,2300,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2017,33,Tezpatta,2200,448,Quintal,June to July
213,Mawiong Regulated Market,03/21/2017,9,Broomstick,4000,4427,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2018,33,Tezpatta,2600,161,Quintal,June to July
213,Mawiong Regulated Market,03/21/2018,9,Broomstick,3000,6225,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2019,33,Tezpatta,1500,53,Quintal,June to July
213,Mawiong Regulated Market,03/21/2019,9,Broomstick,5500,1570,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/21/2022,33,Tezpatta,1800,277,Quintal,June to July
213,Mawiong Regulated Market,03/21/2022,9,Broomstick,10000,1700,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/21/2014,33,Tezpatta,2700,193,Quintal,June to July
213,Mawiong Regulated Market,04/21/2014,9,Broomstick,5600,1100,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/21/2015,33,Tezpatta,2800,291,Quintal,June to July
213,Mawiong Regulated Market,04/21/2015,9,Broomstick,7600,1420,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/21/2016,33,Tezpatta,3000,330,Quintal,June to July
213,Mawiong Regulated Market,04/21/2016,9,Broomstick,7200,1370,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/21/2017,33,Tezpatta,2000,199,Quintal,June to July
213,Mawiong Regulated Market,04/21/2017,9,Broomstick,2800,1785,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/21/2018,33,Tezpatta,2000,102,Quintal,June to July
213,Mawiong Regulated Market,04/21/2018,9,Broomstick,2500,1335,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/21/2021,33,Tezpatta,2000,238,Quintal,June to July
213,Mawiong Regulated Market,04/21/2021,9,Broomstick,10000,990,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/21/2014,33,Tezpatta,3000,172,Quintal,June to July
213,Mawiong Regulated Market,05/21/2014,9,Broomstick,6000,1335,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/21/2016,33,Tezpatta,3000,495,Quintal,June to July
213,Mawiong Regulated Market,05/21/2016,9,Broomstick,7000,980,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/21/2018,33,Tezpatta,2000,189,Quintal,June to July
213,Mawiong Regulated Market,05/21/2018,9,Broomstick,3800,660,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/21/2019,33,Tezpatta,1000,214,Quintal,June to July
213,Mawiong Regulated Market,05/21/2019,9,Broomstick,5000,780,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/21/2020,33,Tezpatta,1400,130,Quintal,June to July
213,Mawiong Regulated Market,05/21/2020,9,Broomstick,5000,1700,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/21/2014,33,Tezpatta,3200,123,Quintal,June to July
213,Mawiong Regulated Market,06/21/2014,34,Potato,1350,272,Quintal,June and July
213,Mawiong Regulated Market,06/21/2014,9,Broomstick,7000,680,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/21/2016,33,Tezpatta,3000,18.2,Quintal,June to July
213,Mawiong Regulated Market,06/21/2016,34,Potato,1500,24.3,Quintal,June and July
213,Mawiong Regulated Market,06/21/2016,9,Broomstick,7000,73,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/21/2017,33,Tezpatta,2400,81,Quintal,June to July
213,Mawiong Regulated Market,06/21/2017,9,Broomstick,3500,1200,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/21/2018,33,Tezpatta,2000,150,Quintal,June to July
213,Mawiong Regulated Market,06/21/2018,9,Broomstick,4000,540,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/21/2019,33,Tezpatta,1500,126,Quintal,June to July
213,Mawiong Regulated Market,06/21/2019,9,Broomstick,5500,720,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/21/2021,33,Tezpatta,2200,235,Quintal,June to July
213,Mawiong Regulated Market,06/21/2021,9,Broomstick,11000,750,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/21/2016,33,Tezpatta,3200,97,Quintal,June to July
213,Mawiong Regulated Market,07/21/2016,34,Potato,1500,655,Quintal,June and July
213,Mawiong Regulated Market,07/21/2016,9,Broomstick,7000,778,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/21/2018,33,Tezpatta,1700,186,Quintal,June to July
213,Mawiong Regulated Market,07/21/2018,9,Broomstick,3800,315,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/21/2020,33,Tezpatta,1600,42,Quintal,June to July
213,Mawiong Regulated Market,07/21/2020,34,Potato,2200,38,Quintal,June and July
213,Mawiong Regulated Market,07/21/2020,9,Broomstick,7200,630,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/21/2021,33,Tezpatta,2200,175,Quintal,June to July
213,Mawiong Regulated Market,07/21/2021,9,Broomstick,12000,760,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/21/2017,33,Tezpatta,2000,245,Quintal,June to July
213,Mawiong Regulated Market,08/21/2017,34,Potato,1000,168,Quintal,June and July
213,Mawiong Regulated Market,08/21/2017,9,Broomstick,3800,460,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/21/2018,33,Tezpatta,2000,133,Quintal,June to July
213,Mawiong Regulated Market,08/21/2018,34,Potato,1500,284,Quintal,June and July
213,Mawiong Regulated Market,08/21/2018,9,Broomstick,3800,700,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/21/2019,33,Tezpatta,1500,119,Quintal,June to July
213,Mawiong Regulated Market,08/21/2019,34,Potato,1000,112,Quintal,June and July
213,Mawiong Regulated Market,08/21/2019,9,Broomstick,6000,580,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/21/2020,33,Tezpatta,1800,273,Quintal,June to July
213,Mawiong Regulated Market,08/21/2020,34,Potato,2400,28,Quintal,June and July
213,Mawiong Regulated Market,08/21/2020,9,Broomstick,10000,1325,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/21/2021,33,Tezpatta,2200,165,Quintal,June to July
213,Mawiong Regulated Market,08/21/2021,9,Broomstick,12000,280,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/21/2015,33,Tezpatta,3000,18,Quintal,June to July
213,Mawiong Regulated Market,09/21/2015,34,Potato,730,103,Quintal,June and July
213,Mawiong Regulated Market,09/21/2015,9,Broomstick,8800,330,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/21/2016,33,Tezpatta,3000,105,Quintal,June to July
213,Mawiong Regulated Market,09/21/2016,34,Potato,1350,165,Quintal,June and July
213,Mawiong Regulated Market,09/21/2016,9,Broomstick,5500,710,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/21/2018,33,Tezpatta,2000,53,Quintal,June to July
213,Mawiong Regulated Market,09/21/2018,34,Potato,1500,154,Quintal,June and July
213,Mawiong Regulated Market,09/21/2018,9,Broomstick,3500,1180,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/21/2019,33,Tezpatta,1800,21,Quintal,June to July
213,Mawiong Regulated Market,09/21/2019,34,Potato,1200,133,Quintal,June and July
213,Mawiong Regulated Market,09/21/2019,9,Broomstick,8000,172,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/21/2020,33,Tezpatta,2000,77,Quintal,June to July
213,Mawiong Regulated Market,09/21/2020,9,Broomstick,11000,160,Quintal,Jan to Feb
213,Mawiong Regulated Market,09/21/2021,33,Tezpatta,2200,21,Quintal,June to July
213,Mawiong Regulated Market,09/21/2021,34,Potato,1100,67,Quintal,June and July
213,Mawiong Regulated Market,09/21/2021,9,Broomstick,12800,940,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/21/2014,33,Tezpatta,3000,18,Quintal,June to July
213,Mawiong Regulated Market,10/21/2014,34,Potato,1600,502,Quintal,June and July
213,Mawiong Regulated Market,10/21/2014,9,Broomstick,7800,88,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/21/2015,33,Tezpatta,3200,35,Quintal,June to July
213,Mawiong Regulated Market,10/21/2015,34,Potato,900,223,Quintal,June and July
213,Mawiong Regulated Market,10/21/2015,9,Broomstick,8000,80,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/21/2016,33,Tezpatta,3000,105,Quintal,June to July
213,Mawiong Regulated Market,10/21/2016,34,Potato,1000,217,Quintal,June and July
213,Mawiong Regulated Market,10/21/2016,9,Broomstick,5500,1140,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/21/2017,33,Tezpatta,2600,70,Quintal,June to July
213,Mawiong Regulated Market,10/21/2017,9,Broomstick,2500,150,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/21/2019,33,Tezpatta,1600,154,Quintal,June to July
213,Mawiong Regulated Market,10/21/2019,34,Potato,1200,178,Quintal,June and July
213,Mawiong Regulated Market,10/21/2020,33,Tezpatta,2000,179,Quintal,June to July
213,Mawiong Regulated Market,10/21/2020,9,Broomstick,13000,120,Quintal,Jan to Feb
213,Mawiong Regulated Market,10/21/2021,33,Tezpatta,2200,182,Quintal,June to July
213,Mawiong Regulated Market,10/21/2021,34,Potato,1100,25,Quintal,June and July
213,Mawiong Regulated Market,10/21/2021,9,Broomstick,13000,320,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/21/2014,33,Tezpatta,3000,46,Quintal,June to July
213,Mawiong Regulated Market,11/21/2014,34,Potato,2200,588,Quintal,June and July
213,Mawiong Regulated Market,11/21/2015,34,Potato,800,811,Quintal,June and July
213,Mawiong Regulated Market,11/21/2015,9,Broomstick,9000,100,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/21/2016,33,Tezpatta,2200,10,Quintal,June to July
213,Mawiong Regulated Market,11/21/2016,34,Potato,1200,385,Quintal,June and July
213,Mawiong Regulated Market,11/21/2016,9,Broomstick,5000,470,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/21/2017,34,Potato,900,515,Quintal,June and July
213,Mawiong Regulated Market,11/21/2017,9,Broomstick,3000,574,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/21/2018,33,Tezpatta,1000,28,Quintal,June to July
213,Mawiong Regulated Market,11/21/2018,34,Potato,1500,770,Quintal,June and July
213,Mawiong Regulated Market,11/21/2018,9,Broomstick,3500,490,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/21/2019,34,Potato,1900,504,Quintal,June and July
213,Mawiong Regulated Market,11/21/2019,9,Broomstick,8000,150,Quintal,Jan to Feb
213,Mawiong Regulated Market,11/21/2020,33,Tezpatta,2200,5,Quintal,June to July
213,Mawiong Regulated Market,11/21/2020,34,Potato,4300,869,Quintal,June and July
213,Mawiong Regulated Market,11/21/2020,9,Broomstick,12000,10,Quintal,Jan to Feb
213,Mawiong Regulated Market,12/21/2015,33,Tezpatta,3200,935,Quintal,June to July
213,Mawiong Regulated Market,12/21/2016,33,Tezpatta,2800,413,Quintal,June to July
213,Mawiong Regulated Market,12/21/2016,9,Broomstick,6800,25,Quintal,Jan to Feb
213,Mawiong Regulated Market,12/21/2017,33,Tezpatta,1700,42,Quintal,June to July
213,Mawiong Regulated Market,12/21/2017,9,Broomstick,3500,50,Quintal,Jan to Feb
213,Mawiong Regulated Market,12/21/2019,33,Tezpatta,1500,95,Quintal,June to July
213,Mawiong Regulated Market,12/21/2019,34,Potato,2000,98,Quintal,June and July
213,Mawiong Regulated Market,12/21/2020,33,Tezpatta,2500,990,Quintal,June to July
213,Mawiong Regulated Market,12/21/2021,33,Tezpatta,2000,360,Quintal,June to July
213,Mawiong Regulated Market,05/21/2015,33,Tezpatta,3000,249,Quintal,June to July
213,Mawiong Regulated Market,05/21/2015,9,Broomstick,7500,94,Quintal,Jan to Feb
213,Mawiong Regulated Market,07/21/2014,33,Tezpatta,2800,154,Quintal,June to July
213,Mawiong Regulated Market,07/21/2014,34,Potato,1330,458,Quintal,June and July
213,Mawiong Regulated Market,07/21/2014,9,Broomstick,8000,2750,Quintal,Jan to Feb
213,Mawiong Regulated Market,08/21/2014,33,Tezpatta,3200,235,Quintal,June to July
213,Mawiong Regulated Market,08/21/2014,34,Potato,2400,503,Quintal,June and July
213,Mawiong Regulated Market,08/21/2014,9,Broomstick,8500,240,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2015,33,Tezpatta,3000,718,Quintal,June to July
213,Mawiong Regulated Market,01/22/2015,9,Broomstick,6800,1341,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2016,9,Broomstick,6500,130,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2018,33,Tezpatta,2200,242,Quintal,June to July
213,Mawiong Regulated Market,01/22/2018,9,Broomstick,4000,135,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2019,33,Tezpatta,1400,420,Quintal,June to July
213,Mawiong Regulated Market,01/22/2019,9,Broomstick,3500,410,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2020,33,Tezpatta,2200,445,Quintal,June to July
213,Mawiong Regulated Market,01/22/2020,9,Broomstick,6000,50,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2021,33,Tezpatta,2000,315,Quintal,June to July
213,Mawiong Regulated Market,01/22/2021,9,Broomstick,10000,340,Quintal,Jan to Feb
213,Mawiong Regulated Market,01/22/2022,33,Tezpatta,24000,487,Quintal,June to July
213,Mawiong Regulated Market,01/22/2022,9,Broomstick,11100,260,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2016,33,Tezpatta,2800,354,Quintal,June to July
213,Mawiong Regulated Market,02/22/2016,9,Broomstick,6800,3690,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2017,33,Tezpatta,2500,140,Quintal,June to July
213,Mawiong Regulated Market,02/22/2017,9,Broomstick,4500,9235,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2018,33,Tezpatta,2500,133,Quintal,June to July
213,Mawiong Regulated Market,02/22/2018,9,Broomstick,3200,6420,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2019,33,Tezpatta,1400,203,Quintal,June to July
213,Mawiong Regulated Market,02/22/2019,9,Broomstick,3700,3910,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2020,33,Tezpatta,2000,168,Quintal,June to July
213,Mawiong Regulated Market,02/22/2020,9,Broomstick,7000,4920,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2021,33,Tezpatta,2000,63,Quintal,June to July
213,Mawiong Regulated Market,02/22/2021,9,Broomstick,8300,4760,Quintal,Jan to Feb
213,Mawiong Regulated Market,02/22/2022,33,Tezpatta,1800,91,Quintal,June to July
213,Mawiong Regulated Market,02/22/2022,9,Broomstick,10000,6260,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/22/2014,33,Tezpatta,2800,448,Quintal,June to July
213,Mawiong Regulated Market,03/22/2014,9,Broomstick,5900,2843,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/22/2016,33,Tezpatta,2800,382,Quintal,June to July
213,Mawiong Regulated Market,03/22/2016,9,Broomstick,6800,4645,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/22/2017,33,Tezpatta,2500,210,Quintal,June to July
213,Mawiong Regulated Market,03/22/2017,9,Broomstick,3500,4830,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/22/2019,33,Tezpatta,1500,133,Quintal,June to July
213,Mawiong Regulated Market,03/22/2019,9,Broomstick,5500,538,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/22/2021,33,Tezpatta,2400,200,Quintal,June to July
213,Mawiong Regulated Market,03/22/2021,9,Broomstick,8000,1170,Quintal,Jan to Feb
213,Mawiong Regulated Market,03/22/2022,33,Tezpatta,2000,273,Quintal,June to July
213,Mawiong Regulated Market,03/22/2022,9,Broomstick,10000,1855,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/22/2014,33,Tezpatta,2800,322,Quintal,June to July
213,Mawiong Regulated Market,04/22/2014,9,Broomstick,6200,1433,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/22/2016,33,Tezpatta,3000,130,Quintal,June to July
213,Mawiong Regulated Market,04/22/2016,9,Broomstick,7200,1370,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/22/2017,33,Tezpatta,2000,290,Quintal,June to July
213,Mawiong Regulated Market,04/22/2017,9,Broomstick,3800,1380,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/22/2019,33,Tezpatta,1000,88,Quintal,June to July
213,Mawiong Regulated Market,04/22/2019,9,Broomstick,5000,870,Quintal,Jan to Feb
213,Mawiong Regulated Market,04/22/2021,33,Tezpatta,2200,210,Quintal,June to July
213,Mawiong Regulated Market,04/22/2021,9,Broomstick,9500,890,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/22/2014,33,Tezpatta,3000,252,Quintal,June to July
213,Mawiong Regulated Market,05/22/2014,9,Broomstick,6000,1473,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/22/2017,33,Tezpatta,2200,945,Quintal,June to July
213,Mawiong Regulated Market,05/22/2017,9,Broomstick,3000,530,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/22/2018,33,Tezpatta,2000,140,Quintal,June to July
213,Mawiong Regulated Market,05/22/2018,9,Broomstick,3500,1110,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/22/2019,33,Tezpatta,1000,73,Quintal,June to July
213,Mawiong Regulated Market,05/22/2019,9,Broomstick,5500,710,Quintal,Jan to Feb
213,Mawiong Regulated Market,05/22/2020,33,Tezpatta,1800,67,Quintal,June to July
213,Mawiong Regulated Market,05/22/2020,9,Broomstick,5000,1680,Quintal,Jan to Feb
213,Mawiong Regulated Market,06/22/2015,33,Tezpatta,3200,354,Quintal,June to July
213,Mawiong Regulated Market,06/22/2015,9,Broomstick,7700,215,Quintal,Jan to Feb
